-1	-1	0.14561595662560498
+1	+1	0.7717537373952997
-1	-1	0.3020134892987221
+1	+1	0.7762049518821986
-1	-1	0.09502085278378529
-1	-1	0.04984859588172091
+1	-1	0.3166589949979205
-1	-1	0.1384529344843662
+1	-1	0.3356891892043037
+1	-1	0.4880278258251634
-1	-1	0.1336851350240538
-1	-1	0.03653779091004657
-1	-1	0.13536219116629716
-1	-1	0.05926427592352879
+1	+1	0.8717527187940841
-1	-1	0.29202713621132637
+1	+1	0.930462825969041
-1	-1	0.03939093805131133
+1	+1	0.8289939169911894
+1	-1	0.24926993500671796
+1	+1	0.8978217274816449
-1	-1	0.16474312339453728
+1	+1	0.6866405029201286
-1	+1	0.5865786507374502
+1	+1	0.51356430492994
+1	+1	0.9524323029208421
+1	+1	0.7495029917205663
-1	-1	0.00011553740108872593
-1	-1	0.09633415281018243
-1	-1	0.011643776507952548
-1	-1	0.031115108427338795
-1	-1	0.21559824642558123
+1	+1	0.9102771134299225
+1	+1	0.707209455986422
+1	+1	0.9313852216193614
+1	-1	0.29965339989461376
-1	-1	0.41961137699710427
+1	+1	0.8782006345872078
+1	+1	0.9804046219377454
+1	+1	0.9728727383467195
+1	+1	0.7550054927622938
-1	-1	0.47938209551075867
+1	+1	0.7404347375883508
+1	-1	0.48889826968726663
+1	+1	0.5800718654674846
+1	+1	0.794090664022554
-1	-1	0.32285729156897414
-1	-1	0.26477986526545816
+1	-1	0.12956641065584518
+1	+1	0.9525519273828255
-1	-1	0.0481649011701299
-1	-1	0.2880238313331052
-1	-1	0.27484589997528125
+1	+1	0.533793830731253
+1	+1	0.9708604406184714
-1	-1	0.03634937379229915
-1	-1	0.4736248900074194
+1	+1	0.5176735066419168
-1	-1	0.01765970342460022
+1	+1	0.8876684180920653
-1	-1	0.3164494281738012
+1	+1	0.6059816106522815
-1	-1	0.2366171820887939
-1	-1	0.3410940928516998
+1	+1	0.9756371363644514
-1	-1	0.21449090250108563
+1	+1	0.9918500093435937
-1	-1	0.2604911917169635
+1	+1	0.5903056392215508
-1	-1	0.18587414114486095
-1	-1	0.19793542067736544
-1	+1	0.5553196803079535
+1	+1	0.7049947674327334
+1	+1	0.7988438938829018
+1	+1	0.6959603674498225
+1	+1	0.6146938139753706
-1	-1	0.05730259691212338
+1	+1	0.9747145692905659
+1	+1	0.9497420719139175
-1	+1	0.5012093462421047
-1	-1	0.04350740315635322
+1	-1	0.46589775013627965
+1	+1	0.7725227335065776
-1	-1	0.03214035470872944
+1	+1	0.8401683897242403
+1	+1	0.6642521844985934
+1	+1	0.7058526553984341
+1	+1	0.6492745328905549
+1	+1	0.503651605404725
-1	-1	0.11210683056308975
-1	+1	0.6911174231854343
-1	-1	0.39736132720668155
+1	+1	0.9528597593381576
-1	+1	0.6577761280315453
-1	-1	0.03329817324415101
-1	+1	0.6852042825019227
-1	-1	0.17777787733158473
+1	+1	0.5640702492628604
-1	-1	0.12496054885628749
-1	-1	0.24757568290224805
+1	+1	0.9784390117104441
-1	-1	0.09596863229602842
+1	+1	0.6658610725564776
-1	-1	0.07055481764169351
+1	+1	0.9771799456716491
+1	+1	0.9821533772602589
-1	-1	0.23153126290380874
-1	-1	0.10175132848281865
+1	+1	0.9507992433564315
+1	+1	0.8641318576519588
+1	+1	0.665460856600766
-1	-1	0.15827154757204884
+1	+1	0.9847431640090724
-1	-1	0.1759562411715517
+1	+1	0.6791020219596602
+1	+1	0.9952292843699292
-1	-1	0.09453532838160263
+1	+1	0.5632863219639166
+1	+1	0.8583642498857704
-1	-1	0.1535418348541593
+1	+1	0.7699763732602628
-1	-1	0.00538408109411682
+1	+1	0.8741320237540142
-1	-1	0.311486085276471
-1	-1	0.340723592803427
-1	-1	0.16312226691057266
-1	-1	0.008043972739882757
+1	+1	0.5400637082080326
-1	-1	0.37822292232030597
-1	-1	0.10081343434725228
+1	+1	0.8868330682408154
-1	-1	0.14584587251594575
-1	-1	0.31578991217122526
-1	-1	0.322674214617515
-1	+1	0.5466992871952608
+1	+1	0.9363958078310362
-1	+1	0.6246243657023558
+1	+1	0.8764677983908611
-1	-1	0.17578176069399326
+1	+1	0.5655910262809056
-1	-1	0.03360700271169408
-1	-1	0.016768449506467113
-1	-1	0.06651118321187344
-1	-1	0.03510425816030936
-1	-1	0.3115852965053234
-1	-1	0.1933907063681658
+1	+1	0.9792331594522939
+1	+1	0.839983426946489
+1	+1	0.7513214391444704
-1	+1	0.739949675180078
+1	+1	0.8450985231076217
+1	+1	0.5860732977731132
-1	-1	0.0316115284560167
-1	-1	0.018734197644826537
+1	+1	0.8243737772889341
-1	-1	0.1524079233363189
-1	-1	0.014259526742410473
+1	-1	0.2415951092417598
-1	-1	0.10687760401940882
+1	+1	0.5260604666650207
-1	+1	0.7150426875006041
+1	+1	0.9590169587899302
+1	+1	0.9498324383979144
-1	-1	0.0027596456379518014
-1	-1	0.13772785183249467
-1	-1	0.04976148665180128
+1	+1	0.9132591731088969
+1	+1	0.7271688295498211
+1	+1	0.9549238336410341
-1	-1	0.21122192338166534
+1	+1	0.8828842493197849
-1	+1	0.6168280994209578
-1	-1	0.05046236491065902
+1	-1	0.45179145366510365
-1	-1	0.016259071807463384
-1	+1	0.5751862749137904
+1	+1	0.905571596377933
-1	-1	0.32900701870010063
-1	+1	0.5189762067114246
+1	+1	0.974715990294562
-1	-1	0.31453436003401447
-1	-1	0.3783319062952722
+1	+1	0.8194497392885669
-1	-1	0.06111646831875382
+1	+1	0.8951619640805186
-1	+1	0.6504065157205423
-1	-1	0.18539102438077282
-1	-1	0.0049383212238864145
-1	-1	0.1974500620808386
-1	-1	0.1590117559194102
-1	-1	0.2894618187878076
-1	-1	0.33534532854290444
-1	+1	0.6416948764287865
+1	+1	0.7444571703283802
-1	-1	0.12251647532494782
+1	+1	0.840843075825689
-1	-1	0.14703236334240288
+1	+1	0.7689081371581401
+1	+1	0.9995326335842135
+1	+1	0.8719464750326774
-1	-1	0.1545478029279412
+1	+1	0.8166540131833244
-1	-1	0.16308245956812442
-1	-1	0.31280655978126337
-1	+1	0.9062867333088389
+1	+1	0.7354476357062405
+1	+1	0.7939157529300502
-1	-1	0.1469824251223889
+1	+1	0.810112659998941
-1	-1	0.004163939401591715
-1	-1	0.4631854562655021
-1	-1	0.45585352104788485
+1	+1	0.5422697469966826
-1	-1	0.1595813880938966
+1	+1	0.8755536531650426
-1	-1	0.016724035192587226
+1	+1	0.5612397016348508
-1	-1	0.01739589230352532
+1	+1	0.6764094585610716
-1	-1	0.12540481612049184
+1	+1	0.859511347830362
-1	-1	0.23108389011465233
+1	+1	0.9319219877463425
+1	-1	0.24298697634478653
+1	+1	0.9831815260824551
-1	-1	0.056466213074910905
-1	-1	0.004981072359489266
-1	-1	0.29109174649166236
+1	+1	0.9772699788219746
-1	-1	0.3924384316837096
-1	+1	0.5155209171279237
+1	+1	0.9971000873354383
-1	-1	0.03818121454071939
+1	+1	0.722556165105906
-1	-1	0.17465835489590628
+1	+1	0.5110027066660277
-1	-1	0.12079663102807844
+1	+1	0.8245543615763444
+1	+1	0.9130162862351768
-1	-1	0.32274622207009723
-1	-1	0.1282602933180479
+1	+1	0.9454832018694594
-1	-1	0.014971671527331459
+1	+1	0.9708270104442209
-1	-1	0.38082267683638177
-1	-1	0.10292205898048998
-1	-1	0.27662014452673356
+1	+1	0.9201048109941025
-1	-1	0.14670412275131955
+1	+1	0.6889630633728473
-1	-1	0.0023977788768386765
+1	+1	0.6946901104510119
-1	-1	0.335286656096272
+1	+1	0.6276760962984383
-1	-1	0.18237879995759787
-1	-1	0.027193763635610217
+1	+1	0.9491943007267417
+1	+1	0.9486606764291923
+1	+1	0.8844156934806648
-1	-1	0.02326845558821178
+1	+1	0.7404608970351286
+1	-1	0.4940863497415981
+1	+1	0.8142166503765358
+1	+1	0.6565680284790675
+1	+1	0.7976037197120927
+1	+1	0.9438178449072645
+1	-1	0.2975711864383359
+1	+1	0.5998704526520042
-1	-1	0.12388775452413235
-1	-1	0.2021929268978606
-1	+1	0.5623492643853025
+1	+1	0.8427345221700698
-1	-1	0.16879937089664757
-1	-1	0.06718737345214862
-1	-1	0.2110550118999508
+1	+1	0.9850337860711872
+1	+1	0.6224444491809458
-1	-1	0.10963923996135382
+1	+1	0.7311895473553931
-1	-1	0.3110441063690049
-1	-1	0.06844061520929111
+1	+1	0.9910107928251246
+1	+1	0.6533844209873141
+1	+1	0.9928555218269384
-1	-1	0.3725186212234388
+1	-1	0.4885720426024974
-1	+1	0.681091775264921
+1	+1	0.9943463269730157
-1	-1	0.4372097403292887
-1	-1	0.06699826815580155
+1	+1	0.7366554095144062
+1	+1	0.7085254675825003
+1	+1	0.7126909969605134
+1	+1	0.9721232352644283
+1	-1	0.30063526802803603
+1	+1	0.7696961165549123
-1	-1	0.4283789451208322
+1	+1	0.9507606081851959
+1	+1	0.7941376382104925
-1	-1	0.04098046921413962
+1	+1	0.6061629375545282
+1	+1	0.9799581146378238
+1	+1	0.5977780591976203
-1	-1	0.004747011352736797
-1	-1	0.3945210257697314
-1	-1	0.25754043083562617
+1	+1	0.8673200412250398
-1	-1	0.11004723846299985
+1	+1	0.7192623073712274
+1	+1	0.9979831851255925
-1	-1	0.03257931422494632
+1	+1	0.9883262460798352
-1	-1	0.06896392773398505
+1	+1	0.8796162978896972
-1	-1	0.49681506256054736
-1	+1	0.6328584410608303
+1	+1	0.9371875433427985
-1	-1	0.1604720583683552
+1	+1	0.9134786178128049
-1	-1	0.45172254234084486
-1	-1	0.10121777150557737
-1	+1	0.5303483342988466
+1	+1	0.976507060965745
-1	+1	0.6210132535108872
-1	-1	0.00018818655676810728
-1	-1	0.16421572898140338
+1	+1	0.9799154132877528
-1	-1	0.26702836497367793
-1	-1	0.2833433530173487
+1	+1	0.613863194581912
-1	-1	0.21115580595325967
+1	+1	0.7001370391935732
-1	+1	0.5548798771235193
+1	+1	0.8243672471719006
+1	+1	0.6243225506618395
-1	-1	0.33210811666820655
+1	+1	0.6862209703867544
-1	-1	0.19262590406339758
+1	+1	0.8902835495109794
+1	+1	0.7711340262334538
-1	-1	0.04934961715188486
+1	+1	0.9816252314055595
-1	-1	0.21013520715884573
-1	+1	0.845754831346347
+1	+1	0.8775122336486209
+1	+1	0.9932985867745233
+1	+1	0.9172784390474877
-1	+1	0.753717720075192
-1	-1	0.29587647663491456
-1	-1	0.014621483976709492
+1	+1	0.5391305694057598
+1	-1	0.08501577397227253
-1	-1	0.18813133592851486
-1	-1	0.34399035858044363
-1	-1	0.01525321909417222
+1	+1	0.9831222204504542
+1	+1	0.6254893888717795
+1	+1	0.9465790161869743
+1	+1	0.9948314403172138
-1	-1	0.2169388374062434
+1	-1	0.1892462870176636
+1	+1	0.7075030987066355
-1	-1	0.1390757670753563
-1	-1	0.006189957391102832
-1	-1	0.026158518917725197
-1	-1	0.2911903963649169
-1	-1	0.08811810483803378
-1	-1	0.12914760492813715
+1	+1	0.880545491322967
+1	+1	0.9209347644601776
+1	+1	0.7502734043682909
-1	-1	0.32262628849506236
+1	+1	0.8597264676775727
+1	+1	0.9999960956541192
+1	+1	0.6329504417144086
-1	-1	0.03913987974810975
-1	-1	0.1044274039576768
+1	+1	0.5833526675881421
-1	-1	0.13865077923362581
+1	+1	0.9122832427528923
+1	+1	0.7031279931073694
-1	-1	0.4280606332239987
+1	+1	0.6634179959711507
+1	+1	0.9203096102338462
+1	+1	0.7612515287599169
+1	+1	0.9818903996244205
+1	-1	0.20726361655082667
+1	+1	0.9219521207210035
-1	+1	0.7053006163203737
+1	+1	0.9897641200097513
-1	-1	0.01713787948444504
+1	+1	0.6290261726828061
-1	+1	0.7750471587756312
+1	+1	0.8915213597034606
+1	-1	0.39752842653148374
+1	+1	0.5027693289178432
-1	-1	0.3209342488181551
+1	-1	0.30145119043844576
-1	-1	0.14250517381060962
-1	-1	0.39189299501939234
-1	-1	0.22050068574048334
-1	-1	0.18842124110230432
-1	-1	0.4329531603779001
+1	+1	0.6307781790896999
+1	+1	0.780659350017401
+1	+1	0.8213037890673066
-1	-1	0.09540576900263838
+1	+1	0.5994650874544275
-1	-1	0.2783475332161512
+1	+1	0.9561414609462963
+1	-1	0.4207610666634201
+1	-1	0.28254147263293405
+1	+1	0.6071506890129393
+1	+1	0.7383284236698744
-1	-1	0.36296211644280735
+1	+1	0.5925128013862621
+1	+1	0.7684844452218315
-1	-1	0.04486236175284141
+1	+1	0.7475586673971535
-1	+1	0.5864408359456372
+1	+1	0.9931617966218893
+1	-1	0.029513906804481294
+1	+1	0.7483711131900035
-1	+1	0.5558206557867668
+1	+1	0.9656749784279848
+1	+1	0.5169489397896909
+1	+1	0.8629926005870027
+1	-1	0.15224262119900397
-1	-1	0.12447548029311842
+1	+1	0.7236014249017604
+1	+1	0.7081353374655096
+1	+1	0.9989139356918992
-1	-1	0.07998322119877328
+1	+1	0.7986976238380259
+1	+1	0.9445774560810465
+1	+1	0.9741762239487158
-1	-1	0.22546956885906141
-1	-1	0.19285684256269806
+1	+1	0.9298753018238636
-1	-1	0.1516692332788505
+1	+1	0.9038517602738568
-1	-1	0.19308285427503302
+1	+1	0.9948941980699499
-1	-1	0.007549894876348098
-1	+1	0.526264836906491
-1	-1	0.08212764868378683
-1	-1	0.02659601595915374
+1	+1	0.9785897007101217
+1	+1	0.6418177967095583
+1	+1	0.6414842817407035
+1	+1	0.9618321117842487
+1	+1	0.8603189873815059
-1	+1	0.8227925470021128
+1	+1	0.9045958066408578
+1	+1	0.9244333769820148
+1	+1	0.8135022733479786
-1	-1	0.04801416761592175
+1	+1	0.7780389445104324
+1	+1	0.5383078320330935
+1	-1	0.24094523673003823
-1	-1	0.09771525781385032
-1	-1	0.22922773626302692
-1	-1	0.018809153102783183
+1	+1	0.9515606467652968
+1	+1	0.87715199160289
-1	-1	0.14914863833510628
-1	-1	0.2290276519163412
+1	+1	0.9363996768299658
-1	-1	0.024670899001791844
+1	-1	0.2780260583083794
+1	+1	0.8358774295100967
+1	-1	0.26491694352907597
-1	-1	0.13167094748395022
-1	+1	0.5380593190118373
-1	-1	0.02691963962704952
-1	-1	0.1315312332869477
+1	+1	0.8963030177421328
+1	+1	0.8551852502796591
-1	-1	0.008338899725018176
+1	-1	0.4945563077993456
+1	+1	0.7660373699245538
-1	-1	0.032036703984008666
+1	+1	0.5039348714138555
-1	-1	0.3043796829179593
+1	+1	0.721483465869862
+1	+1	0.6523605646646055
-1	-1	0.2023690223774271
-1	-1	0.0347341281186285
-1	-1	0.00039114365074206445
-1	-1	0.05404656323401805
-1	+1	0.6097554683399455
+1	+1	0.953717729377239
+1	+1	0.8754362166472079
-1	-1	0.158359774078652
-1	-1	0.13602232721723206
+1	+1	0.980129266934772
-1	-1	0.0630959202516871
+1	+1	0.9822763822821668
+1	-1	0.48254587215227823
+1	+1	0.8880114896771799
+1	-1	0.2650599824410606
+1	+1	0.5307116358977436
-1	-1	0.345342245835447
-1	-1	0.032700841660132006
+1	+1	0.827224795177907
-1	-1	0.2308600866586079
-1	-1	0.4646156364594783
-1	-1	0.10050688705032088
+1	+1	0.670359303749938
+1	+1	0.7708997423065213
-1	-1	0.32118535651588204
+1	+1	0.826228522854375
+1	+1	0.9920053110159419
-1	-1	0.16056961959894472
+1	+1	0.9955746429427569
-1	-1	0.1332762122059198
+1	+1	0.9048724191176039
-1	-1	0.010407083205605912
-1	-1	0.05728331591663758
-1	-1	0.4695811454583061
+1	+1	0.604464043929749
-1	-1	0.08074223787742481
+1	+1	0.9678581982487143
+1	+1	0.8151715049534737
+1	+1	0.8780681760668161
-1	-1	0.05173149249775866
-1	-1	0.09927285061012034
+1	+1	0.8938323830049077
+1	+1	0.7750649549210328
+1	-1	0.337673769867843
-1	-1	0.0014467677545380617
+1	+1	0.9312040332067938
+1	+1	0.9323169711742214
+1	+1	0.9748013412130532
+1	+1	0.8534468927931662
-1	-1	0.35982977615138506
+1	+1	0.9977177038879765
+1	+1	0.7323820695792519
